date,rating,text,thumbs_up,city,primary_theme,review_id,compound,pos_score,neg_score,neu_score,sentiment_label,topics,primary_topic,month,week
2025-05-10,3,Ride was choppy in construction zones. The car kept stopping and starting. Can't use it for my daily commute because my office is outside the service area.,14,San Francisco,ride_smoothness,221,-0.4019,0.0,0.061,0.939,negative,"['Coverage & Expansion', 'Ride Quality & Smoothness']",Coverage & Expansion,2025-05,2025-05-05/2025-05-11
2025-05-10,1,The coverage map is confusing and the boundaries keep changing.,0,San Francisco,coverage_area,222,-0.4215,0.0,0.167,0.833,negative,"['Coverage & Expansion', 'App & UX']",Coverage & Expansion,2025-05,2025-05-05/2025-05-11
2025-05-10,2,"Getting expensive. For the wait times I deal with, the price doesn't feel worth it. Quick pickup even during evening rush. Really improving on availability.",28,Phoenix,pricing,223,-0.2771,0.059,0.104,0.837,negative,"['Wait Times & Availability', 'Pricing & Value']",Wait Times & Availability,2025-05,2025-05-05/2025-05-11
2025-05-10,5,"Simple, clean interface. Booking a ride takes literally 10 seconds.",0,San Francisco,app_experience,224,0.4404,0.192,0.0,0.808,positive,['App & UX'],App & UX,2025-05,2025-05-05/2025-05-11
2025-05-11,2,Can't use it for my daily commute because my office is outside the service area.,10,San Francisco,coverage_area,225,0.0,0.0,0.0,1.0,neutral,['Coverage & Expansion'],Coverage & Expansion,2025-05,2025-05-05/2025-05-11
2025-05-11,3,Best tech product I've used this year. Waymo is genuinely impressive.,18,San Francisco,general_experience,226,0.807,0.398,0.0,0.602,positive,['General Experience'],General Experience,2025-05,2025-05-05/2025-05-11
2025-05-11,4,The driving quality is outstanding. Handles highway merges and city traffic beautifully. The fare estimate was $15 but I was charged $22. Pricing transparency needs work.,4,San Francisco,ride_smoothness,227,0.6124,0.115,0.0,0.885,positive,"['Pricing & Value', 'Ride Quality & Smoothness', 'Coverage & Expansion']",Pricing & Value,2025-05,2025-05-05/2025-05-11
2025-05-11,4,Life-changing service for someone who can't drive. Thank you Waymo!,0,San Francisco,general_experience,228,0.0,0.0,0.0,1.0,neutral,['Coverage & Expansion'],Coverage & Expansion,2025-05,2025-05-05/2025-05-11
2025-05-11,4,Best tech product I've used this year. Waymo is genuinely impressive.,4,San Francisco,general_experience,229,0.807,0.398,0.0,0.602,positive,['General Experience'],General Experience,2025-05,2025-05-05/2025-05-11
2025-05-11,3,The car accelerated really aggressively merging onto the freeway. Uncomfortable. Coverage in SF is excellent now. Can go almost anywhere in the city.,7,Los Angeles,ride_smoothness,230,0.6124,0.125,0.0,0.875,positive,"['Coverage & Expansion', 'Ride Quality & Smoothness']",Coverage & Expansion,2025-05,2025-05-05/2025-05-11
2025-05-11,3,Lots of unnecessary lane changes that made the ride feel less smooth than expected. Wait time has gotten so much better in the last few months. Usually under 5 min now.,11,Los Angeles,ride_smoothness,231,0.7501,0.14,0.0,0.86,positive,"['Ride Quality & Smoothness', 'Wait Times & Availability']",Ride Quality & Smoothness,2025-05,2025-05-05/2025-05-11
2025-05-11,4,Really polished app. The ride tracking and ETA features work perfectly. Had a close call with a cyclist. The car saw them late and braked hard.,8,Phoenix,app_experience,232,0.4927,0.084,0.0,0.916,positive,"['App & UX', 'Wait Times & Availability', 'Safety & Trust']",App & UX,2025-05,2025-05-05/2025-05-11
2025-05-12,3,Can never get a car when I actually need one. Wait times need serious improvement. Great value for the ride quality you get. Worth every penny.,11,San Francisco,wait_times,233,0.7184,0.143,0.0,0.857,positive,"['Pricing & Value', 'Ride Quality & Smoothness', 'Wait Times & Availability']",Pricing & Value,2025-05,2025-05-12/2025-05-18
2025-05-12,4,"No tipping awkwardness and the pricing is transparent. Win-win. Love how the car takes turns - no jerky movements, just smooth sailing.",0,Phoenix,pricing,234,0.9068,0.316,0.0,0.684,positive,"['Ride Quality & Smoothness', 'Pricing & Value']",Ride Quality & Smoothness,2025-05,2025-05-12/2025-05-18
2025-05-12,2,Can never get a car when I actually need one. Wait times need serious improvement.,25,San Francisco,wait_times,235,0.0,0.0,0.0,1.0,neutral,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-12,1,Had to cancel after waiting 18 minutes. No cars available apparently.,2,San Francisco,wait_times,236,-0.3612,0.0,0.143,0.857,negative,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-12,4,"The future is here and it's amazing. Clean car, no awkward conversation, perfect ride.",5,Phoenix,general_experience,237,0.5831,0.274,0.122,0.604,positive,['App & UX'],App & UX,2025-05,2025-05-12/2025-05-18
2025-05-12,3,The availability is terrible during rush hour. Had to wait over 20 minutes twice. The app is clean and easy to use. Love being able to track the car in real-time.,5,Phoenix,wait_times,238,0.4767,0.141,0.083,0.776,positive,"['Wait Times & Availability', 'App & UX']",Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-12,1,UI is confusing for first-time users. My parents couldn't figure out how to book.,4,Phoenix,app_experience,239,-0.4215,0.0,0.114,0.886,negative,['App & UX'],App & UX,2025-05,2025-05-12/2025-05-18
2025-05-12,1,The holiday pricing was outrageous. Nearly double what I normally pay.,0,Phoenix,pricing,240,-0.5423,0.0,0.2,0.8,negative,['Pricing & Value'],Pricing & Value,2025-05,2025-05-12/2025-05-18
2025-05-12,5,Consistently smooth rides. The car navigates complex intersections with ease.,6,San Francisco,ride_smoothness,241,0.5106,0.204,0.0,0.796,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-05,2025-05-12/2025-05-18
2025-05-12,5,The consistency is what I love most. Every ride is the same great quality.,8,San Francisco,general_experience,242,0.8271,0.322,0.0,0.678,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-05,2025-05-12/2025-05-18
2025-05-12,5,Best ride quality of any rideshare service. The car drives like a luxury chauffeur.,8,Phoenix,ride_smoothness,243,0.7579,0.273,0.0,0.727,positive,"['Ride Quality & Smoothness', 'Coverage & Expansion']",Ride Quality & Smoothness,2025-05,2025-05-12/2025-05-18
2025-05-13,5,Coverage in SF is excellent now. Can go almost anywhere in the city. The new Atlanta service area is great. Covers most of the places I need to go.,36,Phoenix,coverage_area,244,0.8176,0.169,0.0,0.831,positive,['Coverage & Expansion'],Coverage & Expansion,2025-05,2025-05-12/2025-05-18
2025-05-13,3,"Love the ride but hate the wait. 20 minutes is not acceptable when I'm late. After 100+ rides, I can say this is the most reliable transportation option I have.",11,San Francisco,wait_times,245,0.499,0.166,0.097,0.737,positive,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-13,2,Can never get a car when I actually need one. Wait times need serious improvement.,11,Phoenix,wait_times,246,0.0,0.0,0.0,1.0,neutral,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-13,3,Quick pickup even during evening rush. Really improving on availability.,13,Los Angeles,wait_times,247,0.3597,0.157,0.0,0.843,positive,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-13,1,Can't use it for my daily commute because my office is outside the service area. Coverage in SF is excellent now. Can go almost anywhere in the city.,5,Phoenix,coverage_area,248,0.6124,0.1,0.0,0.9,positive,['Coverage & Expansion'],Coverage & Expansion,2025-05,2025-05-12/2025-05-18
2025-05-13,2,Wish they would expand to the suburbs. I can only use it in the city center.,4,San Francisco,coverage_area,249,0.0,0.0,0.0,1.0,neutral,['Coverage & Expansion'],Coverage & Expansion,2025-05,2025-05-12/2025-05-18
2025-05-13,2,The availability is terrible during rush hour. Had to wait over 20 minutes twice. The coverage map is confusing and the boundaries keep changing.,10,San Francisco,wait_times,250,-0.7783,0.0,0.186,0.814,negative,"['Wait Times & Availability', 'Coverage & Expansion', 'App & UX']",Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-13,5,Pleasantly surprised by the quick pickup. Only waited 2 minutes. Really impressed by how smooth the driving is. My coffee didn't spill once!,5,Los Angeles,wait_times,251,0.8264,0.221,0.0,0.779,positive,"['Wait Times & Availability', 'Ride Quality & Smoothness']",Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-13,4,Pleasantly surprised by the quick pickup. Only waited 2 minutes. The coverage map is confusing and the boundaries keep changing.,8,Los Angeles,wait_times,252,-0.4215,0.0,0.091,0.909,negative,"['Wait Times & Availability', 'Coverage & Expansion', 'App & UX']",Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-13,2,"The car brakes too hard sometimes, especially at yellow lights. Jerky stops. The availability is terrible during rush hour. Had to wait over 20 minutes twice.",6,Phoenix,ride_smoothness,253,-0.7783,0.0,0.173,0.827,negative,"['Wait Times & Availability', 'Ride Quality & Smoothness']",Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-14,5,"Took my first ride today and was amazed at how safe it felt. Converted skeptic. The car brakes too hard sometimes, especially at yellow lights. Jerky stops.",13,Phoenix,safety_trust,254,0.4588,0.128,0.061,0.811,positive,"['Ride Quality & Smoothness', 'Safety & Trust']",Ride Quality & Smoothness,2025-05,2025-05-12/2025-05-18
2025-05-14,3,The defensive driving is excellent. The car gives cyclists extra space automatically. Love the ride but hate the wait. 20 minutes is not acceptable when I'm late.,11,San Francisco,safety_trust,255,0.6162,0.198,0.101,0.701,positive,"['Wait Times & Availability', 'Safety & Trust', 'Ride Quality & Smoothness']",Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-14,5,Life-changing service for someone who can't drive. Thank you Waymo!,2,Phoenix,general_experience,256,0.0,0.0,0.0,1.0,neutral,['Coverage & Expansion'],Coverage & Expansion,2025-05,2025-05-12/2025-05-18
2025-05-14,3,Had to cancel after waiting 18 minutes. No cars available apparently. Prices have gone up a lot recently. It used to be much more affordable.,0,Phoenix,wait_times,257,-0.3612,0.0,0.061,0.939,negative,"['Wait Times & Availability', 'Pricing & Value']",Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-14,5,Love that there's no surge pricing. The predictable fares are a huge plus. Pricing is fair and often cheaper than Uber during surge times.,13,San Francisco,pricing,258,0.8316,0.216,0.0,0.784,positive,"['Pricing & Value', 'Safety & Trust']",Pricing & Value,2025-05,2025-05-12/2025-05-18
2025-05-14,5,The consistency is what I love most. Every ride is the same great quality.,10,Los Angeles,general_experience,259,0.8271,0.322,0.0,0.678,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-05,2025-05-12/2025-05-18
2025-05-14,5,"No tipping awkwardness and the pricing is transparent. Win-win. Please expand to more cities! I want this everywhere, not just SF and Phoenix.",11,San Francisco,pricing,260,0.4199,0.061,0.0,0.939,positive,"['Coverage & Expansion', 'Pricing & Value']",Coverage & Expansion,2025-05,2025-05-12/2025-05-18
2025-05-15,4,Wait time has gotten so much better in the last few months. Usually under 5 min now.,12,San Francisco,wait_times,261,0.4754,0.13,0.0,0.87,positive,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-15,4,Was nervous at first but after 50+ rides I trust the technology completely.,2,Phoenix,safety_trust,262,0.1027,0.157,0.129,0.714,positive,['Safety & Trust'],Safety & Trust,2025-05,2025-05-12/2025-05-18
2025-05-15,2,The biggest issue is reliability of pickup times. I've been burned too many times.,5,San Francisco,wait_times,263,-0.6486,0.0,0.216,0.784,negative,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-15,5,Wait time has gotten so much better in the last few months. Usually under 5 min now.,11,Phoenix,wait_times,264,0.4754,0.13,0.0,0.87,positive,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-15,5,The ride was incredibly smooth. Way better than most human drivers I've had in rideshare.,1,Phoenix,ride_smoothness,265,0.7501,0.268,0.0,0.732,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-05,2025-05-12/2025-05-18
2025-05-15,5,"The autonomous driving is remarkably smooth. Braking, acceleration, lane changes - all very natural.",10,Los Angeles,ride_smoothness,266,0.5106,0.173,0.0,0.827,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-05,2025-05-12/2025-05-18
2025-05-16,2,The car seemed to struggle with speed bumps and rough road surfaces.,1,Phoenix,ride_smoothness,267,-0.3612,0.0,0.12,0.88,negative,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-05,2025-05-12/2025-05-18
2025-05-16,3,The GPS location for pickup is often off by half a block. Confusing. Best rideshare experience available. The novelty never wears off.,1,Phoenix,app_experience,268,0.1779,0.103,0.074,0.823,positive,"['App & UX', 'Wait Times & Availability']",App & UX,2025-05,2025-05-12/2025-05-18
2025-05-16,1,The holiday pricing was outrageous. Nearly double what I normally pay.,0,Los Angeles,pricing,269,-0.5423,0.0,0.2,0.8,negative,['Pricing & Value'],Pricing & Value,2025-05,2025-05-12/2025-05-18
2025-05-16,4,My elderly mother uses it and feels safe. That says a lot about the trust factor.,3,Phoenix,safety_trust,270,0.7579,0.243,0.0,0.757,positive,['Safety & Trust'],Safety & Trust,2025-05,2025-05-12/2025-05-18
2025-05-16,5,Life-changing service for someone who can't drive. Thank you Waymo!,22,Los Angeles,general_experience,271,0.0,0.0,0.0,1.0,neutral,['Coverage & Expansion'],Coverage & Expansion,2025-05,2025-05-12/2025-05-18
2025-05-16,2,Prices have gone up a lot recently. It used to be much more affordable.,18,San Francisco,pricing,272,0.0,0.0,0.0,1.0,neutral,['Pricing & Value'],Pricing & Value,2025-05,2025-05-12/2025-05-18
2025-05-16,5,Quick pickup even during evening rush. Really improving on availability. The estimated arrival time was accurate. Car showed up right on time.,13,San Francisco,wait_times,273,0.6478,0.148,0.0,0.852,positive,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-16,5,The driving quality is outstanding. Handles highway merges and city traffic beautifully.,1,Phoenix,ride_smoothness,274,0.6124,0.214,0.0,0.786,positive,"['Ride Quality & Smoothness', 'Coverage & Expansion']",Ride Quality & Smoothness,2025-05,2025-05-12/2025-05-18
2025-05-16,5,Trust in the technology has grown with every ride. Now I prefer it over human drivers.,13,San Francisco,safety_trust,275,0.7184,0.222,0.0,0.778,positive,['Safety & Trust'],Safety & Trust,2025-05,2025-05-12/2025-05-18
2025-05-17,4,"Car arrived in under 3 minutes! Faster than any Uber I've ordered. The future is here and it's amazing. Clean car, no awkward conversation, perfect ride.",16,San Francisco,wait_times,276,0.7828,0.227,0.074,0.7,positive,"['Wait Times & Availability', 'App & UX']",Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-17,5,Smoother than any Uber ride I've ever taken. The car handles turns and stops so gently.,3,Phoenix,ride_smoothness,277,0.0,0.0,0.0,1.0,neutral,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-05,2025-05-12/2025-05-18
2025-05-17,1,The holiday pricing was outrageous. Nearly double what I normally pay. Ride was choppy in construction zones. The car kept stopping and starting.,0,San Francisco,pricing,278,-0.7351,0.0,0.167,0.833,negative,"['Pricing & Value', 'Ride Quality & Smoothness']",Pricing & Value,2025-05,2025-05-12/2025-05-18
2025-05-17,5,Great value for the ride quality you get. Worth every penny.,3,Phoenix,pricing,279,0.7184,0.308,0.0,0.692,positive,"['Pricing & Value', 'Ride Quality & Smoothness']",Pricing & Value,2025-05,2025-05-12/2025-05-18
2025-05-17,2,Can't use it for my daily commute because my office is outside the service area.,1,San Francisco,coverage_area,280,0.0,0.0,0.0,1.0,neutral,['Coverage & Expansion'],Coverage & Expansion,2025-05,2025-05-12/2025-05-18
2025-05-17,5,The consistency is what I love most. Every ride is the same great quality. Consistently smooth rides. The car navigates complex intersections with ease.,14,Phoenix,general_experience,281,0.9001,0.276,0.0,0.724,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-05,2025-05-12/2025-05-18
2025-05-17,4,"After 100+ rides, I can say this is the most reliable transportation option I have.",7,Phoenix,general_experience,282,0.4939,0.145,0.0,0.855,positive,['General Experience'],General Experience,2025-05,2025-05-12/2025-05-18
2025-05-18,2,"Can never get a car when I actually need one. Wait times need serious improvement. Getting expensive. For the wait times I deal with, the price doesn't feel worth it.",17,Los Angeles,wait_times,283,-0.5588,0.0,0.085,0.915,negative,"['Pricing & Value', 'Wait Times & Availability']",Pricing & Value,2025-05,2025-05-12/2025-05-18
2025-05-18,3,Quick pickup even during evening rush. Really improving on availability.,4,Los Angeles,wait_times,284,0.3597,0.157,0.0,0.843,positive,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-18,2,The coverage map is confusing and the boundaries keep changing.,9,San Francisco,coverage_area,285,-0.4215,0.0,0.167,0.833,negative,"['Coverage & Expansion', 'App & UX']",Coverage & Expansion,2025-05,2025-05-12/2025-05-18
2025-05-18,4,"5 stars! Every ride has been great. Clean cars, smooth rides, futuristic experience.",8,San Francisco,general_experience,286,0.9184,0.521,0.0,0.479,positive,"['Ride Quality & Smoothness', 'App & UX']",Ride Quality & Smoothness,2025-05,2025-05-12/2025-05-18
2025-05-18,2,"Getting expensive. For the wait times I deal with, the price doesn't feel worth it. The availability is terrible during rush hour. Had to wait over 20 minutes twice.",3,San Francisco,pricing,287,-0.8229,0.0,0.183,0.817,negative,"['Wait Times & Availability', 'Pricing & Value']",Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-18,4,Car arrived in under 3 minutes! Faster than any Uber I've ordered.,11,San Francisco,wait_times,288,0.4753,0.153,0.0,0.847,positive,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-12/2025-05-18
2025-05-18,4,Cheaper than I expected for an autonomous car ride. Very competitive pricing. The coverage map is confusing and the boundaries keep changing.,9,San Francisco,pricing,289,-0.0018,0.079,0.08,0.841,neutral,"['Coverage & Expansion', 'Pricing & Value', 'App & UX']",Coverage & Expansion,2025-05,2025-05-12/2025-05-18
2025-05-18,5,Pricing is fair and often cheaper than Uber during surge times.,1,San Francisco,pricing,290,0.3182,0.115,0.0,0.885,positive,['Pricing & Value'],Pricing & Value,2025-05,2025-05-12/2025-05-18
2025-05-19,2,The wait times are ridiculous in my area. 15-20 minutes every single time.,36,San Francisco,wait_times,291,-0.5106,0.0,0.173,0.827,negative,"['Wait Times & Availability', 'Coverage & Expansion']",Wait Times & Availability,2025-05,2025-05-19/2025-05-25
2025-05-19,2,Lots of unnecessary lane changes that made the ride feel less smooth than expected.,11,Phoenix,ride_smoothness,292,0.5106,0.15,0.0,0.85,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-05,2025-05-19/2025-05-25
2025-05-19,3,Not bad but not great either. Inconsistent experience depending on time of day. The car accelerated really aggressively merging onto the freeway. Uncomfortable.,2,Phoenix,general_experience,293,-0.0951,0.063,0.079,0.857,negative,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-05,2025-05-19/2025-05-25
2025-05-19,1,Wish they would expand to the suburbs. I can only use it in the city center.,18,Phoenix,coverage_area,294,0.0,0.0,0.0,1.0,neutral,['Coverage & Expansion'],Coverage & Expansion,2025-05,2025-05-19/2025-05-25
2025-05-19,4,Silky smooth ride every time. The car is so gentle with acceleration and braking.,39,San Francisco,ride_smoothness,295,0.7425,0.281,0.0,0.719,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-05,2025-05-19/2025-05-25
2025-05-19,2,Lots of unnecessary lane changes that made the ride feel less smooth than expected. Silky smooth ride every time. The car is so gentle with acceleration and braking.,3,San Francisco,ride_smoothness,296,0.8622,0.216,0.0,0.784,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-05,2025-05-19/2025-05-25
2025-05-19,4,"The autonomous driving is remarkably smooth. Braking, acceleration, lane changes - all very natural.",5,San Francisco,ride_smoothness,297,0.5106,0.173,0.0,0.827,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-05,2025-05-19/2025-05-25
2025-05-19,1,Love the ride but hate the wait. 20 minutes is not acceptable when I'm late.,11,San Francisco,wait_times,298,0.0077,0.184,0.182,0.633,neutral,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-19/2025-05-25
2025-05-20,1,Can't use it for my daily commute because my office is outside the service area.,7,Los Angeles,coverage_area,299,0.0,0.0,0.0,1.0,neutral,['Coverage & Expansion'],Coverage & Expansion,2025-05,2025-05-19/2025-05-25
2025-05-20,1,The biggest issue is reliability of pickup times. I've been burned too many times.,14,Phoenix,wait_times,300,-0.6486,0.0,0.216,0.784,negative,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-19/2025-05-25
2025-05-20,3,Not fully confident yet. The car sometimes makes decisions that feel unpredictable.,13,Phoenix,safety_trust,301,-0.6684,0.0,0.258,0.742,negative,['Safety & Trust'],Safety & Trust,2025-05,2025-05-19/2025-05-25
2025-05-20,3,The wait times are ridiculous in my area. 15-20 minutes every single time.,5,San Francisco,wait_times,302,-0.5106,0.0,0.173,0.827,negative,"['Wait Times & Availability', 'Coverage & Expansion']",Wait Times & Availability,2025-05,2025-05-19/2025-05-25
2025-05-20,4,"Converted my whole family to Waymo. We barely use regular rideshare anymore. Getting expensive. For the wait times I deal with, the price doesn't feel worth it.",9,Phoenix,general_experience,303,-0.2755,0.053,0.093,0.854,negative,"['Pricing & Value', 'Wait Times & Availability']",Pricing & Value,2025-05,2025-05-19/2025-05-25
2025-05-20,2,Service area is still too small. Half my regular destinations aren't covered.,24,Los Angeles,coverage_area,304,-0.2023,0.0,0.068,0.932,negative,['Coverage & Expansion'],Coverage & Expansion,2025-05,2025-05-19/2025-05-25
2025-05-20,5,The 360 sensors catch things a human driver would miss. Feels very secure.,20,Phoenix,safety_trust,305,0.5095,0.187,0.0,0.813,positive,['Safety & Trust'],Safety & Trust,2025-05,2025-05-19/2025-05-25
2025-05-21,2,Estimated 8 minute wait turned into 22 minutes. Very frustrating.,0,San Francisco,wait_times,306,-0.5563,0.0,0.302,0.698,negative,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-19/2025-05-25
2025-05-21,1,Waited 25 minutes for a pickup. This is my biggest complaint with the service.,8,Los Angeles,wait_times,307,-0.4588,0.0,0.143,0.857,negative,"['Wait Times & Availability', 'Coverage & Expansion']",Wait Times & Availability,2025-05,2025-05-19/2025-05-25
2025-05-21,5,No tipping awkwardness and the pricing is transparent. Win-win.,13,Los Angeles,pricing,308,0.3612,0.143,0.0,0.857,positive,['Pricing & Value'],Pricing & Value,2025-05,2025-05-19/2025-05-25
2025-05-21,1,The car got confused by a delivery truck double-parked. Just sat there for 2 minutes.,20,San Francisco,safety_trust,309,-0.4215,0.0,0.114,0.886,negative,"['Wait Times & Availability', 'Safety & Trust', 'Pricing & Value']",Wait Times & Availability,2025-05,2025-05-19/2025-05-25
2025-05-21,5,The app is clean and easy to use. Love being able to track the car in real-time.,30,Phoenix,app_experience,310,0.7964,0.242,0.0,0.758,positive,['App & UX'],App & UX,2025-05,2025-05-19/2025-05-25
2025-05-21,1,Love the ride but hate the wait. 20 minutes is not acceptable when I'm late.,11,Phoenix,wait_times,311,0.0077,0.184,0.182,0.633,neutral,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-19/2025-05-25
2025-05-21,5,Amazing technology. I tell everyone about Waymo. It's truly impressive.,25,San Francisco,general_experience,312,0.8357,0.457,0.0,0.543,positive,['General Experience'],General Experience,2025-05,2025-05-19/2025-05-25
2025-05-21,5,The consistency is what I love most. Every ride is the same great quality.,11,San Francisco,general_experience,313,0.8271,0.322,0.0,0.678,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-05,2025-05-19/2025-05-25
2025-05-22,5,The car is incredibly cautious at crosswalks and around pedestrians. Trust it completely.,35,Phoenix,safety_trust,314,0.4939,0.167,0.0,0.833,positive,['Safety & Trust'],Safety & Trust,2025-05,2025-05-19/2025-05-25
2025-05-22,4,I feel genuinely safer in a Waymo than with some of the rideshare drivers I've had. No tipping awkwardness and the pricing is transparent. Win-win.,3,San Francisco,safety_trust,315,0.3612,0.059,0.0,0.941,positive,"['Pricing & Value', 'Safety & Trust']",Pricing & Value,2025-05,2025-05-19/2025-05-25
2025-05-22,1,"Please expand to more cities! I want this everywhere, not just SF and Phoenix.",25,Phoenix,coverage_area,316,0.0,0.0,0.0,1.0,neutral,['Coverage & Expansion'],Coverage & Expansion,2025-05,2025-05-19/2025-05-25
2025-05-22,1,Can never get a car when I actually need one. Wait times need serious improvement.,25,Los Angeles,wait_times,317,0.0,0.0,0.0,1.0,neutral,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-19/2025-05-25
2025-05-22,2,"Wait times have gotten worse recently. Used to be 5 min, now it's 15+.",40,San Francisco,wait_times,318,-0.4939,0.0,0.167,0.833,negative,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-19/2025-05-25
2025-05-23,2,Good concept but not ready for prime time yet. Too many quirks. Lots of unnecessary lane changes that made the ride feel less smooth than expected.,0,Los Angeles,general_experience,319,0.743,0.152,0.0,0.848,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-05,2025-05-19/2025-05-25
2025-05-23,4,"Love how the car takes turns - no jerky movements, just smooth sailing.",5,Phoenix,ride_smoothness,320,0.8699,0.432,0.0,0.568,positive,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-05,2025-05-19/2025-05-25
2025-05-23,4,Best ride quality of any rideshare service. The car drives like a luxury chauffeur. Consistently smooth rides. The car navigates complex intersections with ease.,26,San Francisco,ride_smoothness,321,0.8689,0.245,0.0,0.755,positive,"['Ride Quality & Smoothness', 'Coverage & Expansion']",Ride Quality & Smoothness,2025-05,2025-05-19/2025-05-25
2025-05-23,2,Can never get a car when I actually need one. Wait times need serious improvement.,8,San Francisco,wait_times,322,0.0,0.0,0.0,1.0,neutral,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-19/2025-05-25
2025-05-23,3,Estimated 8 minute wait turned into 22 minutes. Very frustrating.,1,Phoenix,wait_times,323,-0.5563,0.0,0.302,0.698,negative,['Wait Times & Availability'],Wait Times & Availability,2025-05,2025-05-19/2025-05-25
2025-05-24,2,Had a bad experience where the car took a very weird route. Added 10 min to my trip. Cheaper than I expected for an autonomous car ride. Very competitive pricing.,23,Phoenix,general_experience,324,-0.4019,0.061,0.119,0.82,negative,['Pricing & Value'],Pricing & Value,2025-05,2025-05-19/2025-05-25
2025-05-24,3,The car took me to the wrong entrance of a mall. Minor but annoying. Trust in the technology has grown with every ride. Now I prefer it over human drivers.,1,Los Angeles,general_experience,325,-0.1027,0.12,0.132,0.749,negative,['Safety & Trust'],Safety & Trust,2025-05,2025-05-19/2025-05-25
2025-05-24,4,The new Atlanta service area is great. Covers most of the places I need to go.,9,Phoenix,coverage_area,326,0.5423,0.143,0.0,0.857,positive,['Coverage & Expansion'],Coverage & Expansion,2025-05,2025-05-19/2025-05-25
2025-05-25,2,"The car brakes too hard sometimes, especially at yellow lights. Jerky stops.",1,Los Angeles,ride_smoothness,327,-0.4215,0.0,0.141,0.859,negative,['Ride Quality & Smoothness'],Ride Quality & Smoothness,2025-05,2025-05-19/2025-05-25
2025-05-25,5,"Simple, clean interface. Booking a ride takes literally 10 seconds.",1,San Francisco,app_experience,328,0.4404,0.192,0.0,0.808,positive,['App & UX'],App & UX,2025-05,2025-05-19/2025-05-25
2025-05-25,4,The service area is growing fast. Can now get rides to places I couldn't before.,8,Los Angeles,coverage_area,329,0.2023,0.054,0.0,0.946,positive,"['Coverage & Expansion', 'Wait Times & Availability']",Coverage & Expansion,2025-05,2025-05-19/2025-05-25
2025-05-25,4,Took my first ride today and was amazed at how safe it felt. Converted skeptic.,2,San Francisco,safety_trust,330,0.7003,0.226,0.0,0.774,positive,['Safety & Trust'],Safety & Trust,2025-05,2025-05-19/2025-05-25
